30	433.47	344.279	0.5	0.1
30	977.167	778.9045	0.5	0.1
30	1766.1	1408.018	0.5	0.1
31	144.6	121.782	0.5	0.1
31	289.8	244.697	0.5	0.1
31	409.9	344.279	0.5	0.1
31	923.15	778.9045	0.5	0.1
31	1667.77	1408.018	0.5	0.1
32	158.015	121.782	0.5	0.1
32	317.097	244.697	0.5	0.1
32	446.34	344.279	0.5	0.1
32	1010.19	778.9045	0.5	0.1
32	1826.41	1408.018	0.5	0.1
33	133.45	121.782	0.5	0.1
33	268.08	244.697	0.5	0.1
33	377.28	344.279	0.5	0.1
33	855.62	778.9045	0.5	0.1
33	1548.02	1408.018	0.5	0.1
34	136.076	121.782	0.5	0.1
34	273.33	244.697	0.5	0.1
34	384.72	344.279	0.5	0.1
34	872.92	778.9045	0.5	0.1
34	1577.38	1408.018	0.5	0.1
35	128.672	121.782	0.5	0.1
35	258.64	244.697	0.5	0.1
35	363.91	344.279	0.5	0.1
35	826.96	778.9045	0.5	0.1
35	1494.54	1408.018	0.5	0.1
36	135.54	121.782	0.5	0.1
36	272.51	244.697	0.5	0.1
36	383.38	344.279	0.5	0.1
36	870.69	778.9045	0.5	0.1
36	1574.76	1408.018	0.5	0.1
37	127.56	121.782	0.5	0.1
37	256.2	244.697	0.5	0.1
37	360.37	344.279	0.5	0.1
37	811.69	778.9045	0.5	0.1
37	1468.46	1408.018	0.5	0.1
38	125.12	121.782	0.5	0.1
38	251.47	244.697	0.5	0.1
38	353.77	344.279	0.5	0.1
38	803.31	778.9045	0.5	0.1
38	1451.56	1408.018	0.5	0.1
39	122	121.782	0.5	0.1
39	244.13	244.697	0.5	0.1
39	345.62	344.279	0.5	0.1
39	777.81	778.9045	0.5	0.1
39	1405.54	1408.018	0.5	0.1
41	129.01	121.782	0.5	0.1
41	259.01	244.697	0.5	0.1
41	364.41	344.279	0.5	0.1
41	825.22	778.9045	0.5	0.1
41	1491.64	1408.018	0.5	0.1
42	126.91	121.782	0.5	0.1
42	255.13	244.697	0.5	0.1
42	359	344.279	0.5	0.1
42	814.09	778.9045	0.5	0.1
42	1472.61	1408.018	0.5	0.1
43	128.263	121.782	0.5	0.1
43	257.57	244.697	0.5	0.1
43	362.12	344.279	0.5	0.1
43	819.38	778.9045	0.5	0.1
43	1480.31	1408.018	0.5	0.1
44	129.4	121.782	0.5	0.1
44	260.1	244.697	0.5	0.1
44	365.84	344.279	0.5	0.1
44	830.11	778.9045	0.5	0.1
44	1500.82	1408.018	0.5	0.1
45	124.75	121.782	0.5	0.1
45	250.8	244.697	0.5	0.1
45	352.92	344.279	0.5	0.1
45	802.34	778.9045	0.5	0.1
45	1449.88	1408.018	0.5	0.1
46	132.55	121.782	0.5	0.1
46	266.46	244.697	0.5	0.1
46	376.7	344.279	0.5	0.1
46	849.85	778.9045	0.5	0.1
46	1537.18	1408.018	0.5	0.1
47	127.86	121.782	0.5	0.1
47	257.02	244.697	0.5	0.1
47	361.85	344.279	0.5	0.1
47	821	778.9045	0.5	0.1
47	1484.51	1408.018	0.5	0.1
48	126.1	121.782	0.5	0.1
48	253.03	244.697	0.5	0.1
48	356.06	344.279	0.5	0.1
48	809.81	778.9045	0.5	0.1
48	1463.43	1408.018	0.5	0.1

